gene_id	gene_name	SRR3655791	SRR3655792	SRR3655793	SRR3655794	SRR3655795	SRR3655796	SRR3655797	SRR3655798	SRR3655799	SRR3655800	SRR3655801	SRR3655802
LOC100004744	LOC100004744	5.609418	5.672874	7.842831	7.345149	11.575746	10.856212	5.914635	5.914635	10.270734	10.522318	6.924504	7.309782
LOC100004848	LOC100004848	0.254791	0.081099	0.114726	0.489803	0.49465	0.436136	0.381316	0.381316	0.495815	0.593191	0.335203	0.566102
LOC100004867	LOC100004867	0	0	0	0	0	0	0	0	0	0	0	0
LOC100004921	LOC100004921	0	0	0	0	0	0	0	0	0	0	0	0
LOC100004921_1	LOC100004921_1	0.074822	0	0	0	0	0	0	0	0	0	0	0
LOC100004932	LOC100004932	0.667635	0.499723	0.773559	1.031321	2.489172	2.71365	1.357654	1.357654	7.256539	6.435462	1.09629	1.133866
LOC100004944	LOC100004944	0.059301	0.050233	0.514014	0.235342	1.291954	1.342215	0.72814	0.72814	3.392391	2.760335	4.049954	4.0152
LOC100004951	LOC100004951	0	0.013977	0.045943	0.057073	0.032789	0	0	0	0.042726	0	0	0
LOC100004978	LOC100004978	0.089092	0	0.134966	0.11843	0.046901	0.047376	0.059405	0.059405	0.049064	0	0	0
LOC100004978_1	LOC100004978_1	0.092062	0.163963	0	0.038643	0.081922	0.020952	0	0	0.081813	0	0	0
LOC100005008	LOC100005008	1.848578	1.87594	2.844194	2.852379	1.396585	1.687685	1.697128	1.697128	2.920142	2.588789	2.513736	2.190002
LOC100005013	LOC100005013	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005013_1	LOC100005013_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005038	LOC100005038	0.037307	0.01425	0	0.036822	0	0	0.047857	0.047857	0.087119	0.033622	0	0.09626
LOC100005071	LOC100005071	0	0.581521	0	0	0	0.499421	0	0	0	0	0	0
LOC100005071_1	LOC100005071_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005096	LOC100005096	0.068139	0.173683	0.219694	0.246924	0.032318	0.087208	0.974325	0.974325	0.040321	0.047606	0.357671	0.258575
LOC100005129	LOC100005129	0	0	0	0	0.16824	0	0	0	0	0	0	1.494036
LOC100005157	LOC100005157	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005157_1	LOC100005157_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005175	LOC100005175	0	0	0	0	0	0	0	0	0	0	0.047413	0
LOC100005187	LOC100005187	0	0	0	0	0	0	0.145867	0.145867	0	0.01708	0.042742	0.0326
LOC100005207	LOC100005207	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005207_1	LOC100005207_1	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005207_2	LOC100005207_2	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005220	LOC100005220	0	0.04029	0	0	0	0.251519	0.667659	0.667659	0	0	0	0.118126
LOC100005266	LOC100005266	0	0	0	0	0	0	0	0	0	0	0	0
LOC100005318	LOC100005318	0	0	0	0	0.052541	0.020762	0.075218	0.075218	0.068463	0	0.066122	0.075646
LOC100005323	LOC100005323	0.543163	0.653455	0.265798	0.557403	0.124917	0.235512	10.758295	10.758295	15.012475	13.548382	4.266396	3.795045
LOC100005337	LOC100005337	0.052184	0.09966	0	0	0.02338	0.009239	2.376416	2.376416	0.5179	0.423265	0.058846	0.056102
LOC100005356	LOC100005356	0	0	19.07443	20.633457	0	0	0	0	0	0.026036	0	0
LOC100005420	LOC100005420	0.097502	0.163862	0.073448	0.054806	0.05242	0.034523	1.826088	1.826088	2.436215	2.952457	0.571735	0.595393
LOC100005423	LOC100005423	0.977713	0.807855	0.551125	0.906604	0.858199	0.805413	1.100622	1.100622	1.234749	1.429593	1.462533	1.244182
LOC100005446	LOC100005446	0.023571	0	0	0	0.021121	0.016692	0	0	0.055042	0.084971	0	0.020273
LOC100005483	LOC100005483	0.183663	0.104737	0.16328	0.242973	0.47313	0.505784	0	0	0.072407	0.13544	0.041894	0
LOC100005512	LOC100005512	0	0	0.075255	0.140385	0	0	0	0	0	0.095359	0	0.025776
LOC100005516	LOC100005516	1.163836	1.21067	0.559683	0.476292	0.554732	0.368261	0.381179	0.381179	1.792604	1.763031	0.781883	0.777369
LOC100005536	LOC100005536	8.207985	7.860273	10.387444	9.63338	6.201527	6.723926	14.351057	14.351057	10.610843	11.362074	12.854442	12.75208
LOC100005584	LOC100005584	0.209475	0.287724	0.1052	0.098346	0.299994	0.174053	0.503276	0.503276	0.416923	0.527988	0.425188	0.454156
LOC100005637	LOC100005637	0	0	0	0	0	0	0.095176	0.095176	1.559305	1.103278	0	0
LOC100005640	LOC100005640	2.182232	2.962377	0.435336	0.377663	5.170341	5.238996	6.17164	6.17164	8.895463	8.066624	1.295112	1.304814
LOC100005685	LOC100005685	0	0	0	0	0	0	0.047351	0.047351	0	0.033817	0	0.070981
LOC100005689	LOC100005689	0	0.04047	0	0	0	0	0	0	0	0.047744	0.17922	0.136691
LOC100005864	LOC100005864	2.84333	2.097616	0.424675	0.463345	1.7141	2.315343	20.040824	20.040824	24.339657	24.943298	4.898893	4.772639
LOC100005907	LOC100005907	5.040276	5.255467	4.015995	3.523842	0.716561	0.467816	3.967383	3.967383	15.578026	14.925308	0.279938	0.247051
LOC100005908	LOC100005908	0.654057	0.72675	10.227162	10.611537	6.340177	5.263335	69.638277	69.638278	20.827228	20.362747	6.101566	5.957711
LOC100005923	LOC100005923	1.2962	1.356876	0.371869	0.374524	1.057603	0.677557	0.738816	0.738816	1.482137	1.392969	0.477152	0.442277
LOC100005924	LOC100005924	1.837242	1.093715	1.586635	2.103611	0.480217	0.779835	1.798382	1.798382	5.066207	5.164385	2.20114	2.134483
LOC100005927	LOC100005927	2.446977	2.502727	4.655998	4.7392	2.663361	2.893516	3.617247	3.617247	2.822808	3.061113	4.194476	3.937798
LOC100005948	LOC100005948	0	0	0	0	0	0	0	0	0.218435	0.157823	0.210083	0.361856
LOC100005965	LOC100005965	2.80932	2.75519	1.392987	1.312707	3.405253	2.511496	4.104477	4.104477	7.111042	4.720212	4.845512	5.449395
LOC100005990	LOC100005990	1.723641	1.430215	1.790901	1.748392	1.906616	1.654129	2.287306	2.287306	2.553782	2.190796	2.13134	2.02941
LOC100006104	LOC100006104	0.424242	0.323046	9.35027	8.584703	0	0	0.696611	0.696611	8.891139	8.658889	0	0.058689
LOC100006122	LOC100006122	0	0.035145	0	0.112491	0	0	0	0	0.250054	0.225615	0	0.083941
LOC100006177	LOC100006177	36.941013	35.645625	0.367099	0.034303	0.153788	0.288711	0.351035	0.351035	97.618227	92.689238	0.540997	0.407329
LOC100006250	LOC100006250	5.884864	5.850768	33.24762	36.767592	4.730302	7.507437	18.650527	18.650527	27.080058	27.741664	37.243048	33.185608
LOC100006401	LOC100006401	0	0	0	0	0	0	0	0	0	0	0	0
LOC100006428	LOC100006428	0.326193	0	12.010848	12.770749	6.116305	6.223209	4.590147	4.590147	36.821015	39.133037	6.288541	5.996653
LOC100006469	LOC100006469	0.931182	0.796539	0	0.022579	1.108626	1.182831	2.245396	2.245396	2.066583	2.380029	1.758405	1.563129
LOC100006542	LOC100006542	0	0	0	0	0	0	0.202787	0.202787	0	0.142468	0	0.135962
LOC100006557	LOC100006557	0.534457	0.51185	0.214381	0.032017	0.40184	0.438708	6.4208	6.4208	1.738453	1.98992	0.25509	0.195468
LOC100006562	LOC100006562	0	0	0	0	0	0	0	0	0	0	0	0
LOC100006649	LOC100006649	0.038197	0.07634	0.440847	0.134296	0.060651	0.125719	10.109652	10.109652	0.546477	0.453906	0.520797	0.40066
LOC100006699	LOC100006699	0	0.099748	0.166503	0.062121	0.118834	0.09298	0.085062	0.085062	0.30969	0.23904	0.074775	0.085547
LOC100006752	LOC100006752	0	0.026619	0.139796	0.025182	0.132323	0.124477	0.137188	0.137188	0	0.033085	0.136542	0.015176
LOC100006761	LOC100006761	0	0.039004	0	0	0	0	0	0	0.06024	0.023249	0	0
LOC100006761_1	LOC100006761_1	0	0	0	0	0	0	0	0	0	0	0	0.0303
LOC100006764	LOC100006764	1.067664	0.968858	1.51701	1.576013	0.033314	0.029881	5.108283	5.108283	0.086818	0.041883	3.66835	3.436756
LOC100006777	LOC100006777	0	0.007074	0	0	0	0	0	0	0	0	0	0
LOC100006797	LOC100006797	0	0.010731	0	0	0.012587	0.014922	0.108121	0.108121	0	0.00633	0.015841	0
LOC100006805	LOC100006805	0.633147	0.649041	0.155265	0	0	0.13667	0	0	0	0.14087	0.231436	0.732835
LOC100006815	LOC100006815	0	0	0	0	0	0	0	0	0	0	0	0
LOC100006839	LOC100006839	12.583191	11.525715	9.714442	10.672962	4.313874	3.701306	6.670975	6.670975	9.624576	9.503643	8.081627	6.568459
LOC100006851	LOC100006851	0	0	0	0	0	0	0	0	0	0	0	0
LOC100006868	LOC100006868	0.058807	0.042974	0.17804	0.125013	0.108308	0.162494	11.118539	11.118539	17.51672	15.171602	2.284053	1.592363
LOC100006870	LOC100006870	0	0	0	0	0	0	0	0	0	0	0	0
LOC100006875	LOC100006875	1.027515	0.791868	0.372804	0.369425	0.104987	0.035119	0.868458	0.868458	0.026767	0.034487	1.296615	1.147355
LOC100006889	LOC100006889	0	0	0	0	1.597742	0	0	0	0	0	0	0
LOC100006895	LOC100006895	0.095418	0.118965	0.31229	0.206972	0.175786	0.068353	106.523496	106.523497	121.310849	115.833153	10.199159	11.207053
LOC100006926	LOC100006926	0.328429	0.454738	1.030843	1.057655	0.18393	0.290723	3.317766	3.317766	1.006601	0.943454	1.157358	0.847408
LOC100006950	LOC100006950	24.08638	24.432277	40.430559	37.674274	20.301684	22.917784	16.182035	16.182035	41.158799	39.445984	26.028502	25.584548
LOC100006952	LOC100006952	1.083528	0.842547	1.315998	1.032405	0.932812	0.798798	1.512882	1.512882	0.927214	0.962196	0.936873	0.991026
LOC100006975	LOC100006975	0	0	0	0	0.090032	0	0	0	0	0	0	0
LOC100007007	LOC100007007	0	0	0	0	0	0	0	0	0	0	0	0
LOC100007049	LOC100007049	0	0	0	0	0	0	0	0	0	2.927663	0	0
LOC100007069	LOC100007069	0	0	0	0	0	0	0	0	0	1.535816	0	0
LOC100007086	LOC100007086	0	0	0	0	0	0	0	0	0.0672	0.064837	0.042455	0.143969
LOC100007086_1	LOC100007086_1	0	0.068928	0	0	0	0.063897	0.057873	0.057873	0	0	0.086066	0
LOC100007100	LOC100007100	1.894985	1.77537	1.892626	1.418813	0.534453	0.804135	1.842752	1.842752	1.546384	1.659609	0.993772	1.40721
LOC100007121	LOC100007121	0	0	0	0	0	0	0	0	0	0	0	0
LOC100007192	LOC100007192	0	0	0	0.013283	0	0.011257	0	0	0	0	0	0.010296
LOC100007192_1	LOC100007192_1	0.009123	0	0	0.004273	0	0	0	0	0	0.008222	0.030863	0.005145
LOC100007210	LOC100007210	0	0	0	0	0	0	0	0	0	0	0	0
LOC100007225	LOC100007225	0	0	0	0	0	0	0	0	0	0	0	0
LOC100007258	LOC100007258	1.013384	0.394206	0	0.663717	0	0.684216	3.138394	3.138394	2.508132	0	0	0
LOC100007467	LOC100007467	2.642542	2.540842	5.538359	4.831735	0.644583	0.616867	4.274563	4.274563	0.246455	0.228347	7.519624	6.903783
LOC100007471	LOC100007471	0.328187	0.557058	0.082446	0.563978	0.119713	0.147349	0.758825	0.758825	0.076588	0.362582	0.66635	0.374422
LOC100007488	LOC100007488	0.386078	0.640745	9.99988	11.462799	2.593377	2.920657	243.085631	243.085632	25.705912	26.168928	17.928647	21.122879
LOC100007492	LOC100007492	9.132359	8.551404	8.840176	8.888306	4.655179	4.357577	8.544076	8.544076	13.004923	13.645085	9.203334	8.869314
LOC100007503	LOC100007503	1.631475	1.904166	2.52954	2.129504	7.933444	7.329186	0.310389	0.310389	1.266695	1.187232	1.374031	1.137745
LOC100007517	LOC100007517	0	0	464.662017	448.344472	0	0	701.607815	701.607819	3.371917	2.097354	545.879527	512.970954
LOC100007535	LOC100007535	0	0.007906	0	0	0	0.007329	0	0	0	0	0	0
LOC100007535_1	LOC100007535_1	0	0	0	0.009726	0	0	0	0	0	0	0	0
LOC100007608	LOC100007608	0.083394	0.059155	0.044872	0.094867	0.074725	0.071139	0.091694	0.091694	0.09737	0.069788	0.013434	0.035862
LOC100007655	LOC100007655	9.491451	10.599413	8.550169	8.483696	7.483744	7.941333	1.238187	1.238187	2.394849	2.615695	2.207136	2.040813
LOC100007686	LOC100007686	9.031144	8.992259	7.106732	6.930109	8.507334	8.126407	3.696647	3.696647	4.115698	4.194599	5.048494	5.189303
LOC100007703	LOC100007703	0	0.043697	0.234149	0.253038	0.212404	0.243022	59.984061	59.984061	77.50804	80.63929	14.856328	14.570815
LOC100007727	LOC100007727	1.265576	1.129739	1.063231	1.093784	2.040064	1.977081	1.523692	1.523692	2.489796	2.501306	2.235376	2.167227
LOC100007738	LOC100007738	0	0	0	0	0	0	0	0	0	0	0	0
LOC100007754	LOC100007754	1.861611	1.897345	0.903373	0.684964	0.498732	0.494598	0.852293	0.852293	1.875934	1.997604	4.438224	4.037834
LOC100007781	LOC100007781	0	0	0	0.02812	0	0.032405	0	0	0.035046	0	0	0
LOC100007785	LOC100007785	0.027019	0.013591	0	0	0	0.034466	0.06702	0.06702	0	0.019835	0.019519	0.110772
LOC100007791	LOC100007791	0.035205	0	0.345957	0.426226	0.068116	0.124611	0.196222	0.196222	0.229637	0.248841	0.245508	0.369004
LOC100007813	LOC100007813	1.957508	2.440622	2.379567	2.257193	1.352741	1.057488	0.621898	0.621898	1.167482	0.737223	0.70429	0.908506
LOC100007824	LOC100007824	0	0	0.041067	0.092893	0.802046	0.879039	0	0	0	0.055106	1.06043	1.211393
LOC100007883	LOC100007883	1.304274	0.712156	0	0.618964	0.411746	0.659354	0	0	0.082985	0.104839	0.483908	0.524778
LOC100007935	LOC100007935	0.246064	0.537431	1.214162	1.2709	0.54825	0.487448	0.825989	0.825989	1.500675	1.210525	1.051058	1.119759
LOC100007948	LOC100007948	0	0	0	0	0.460363	0.367964	0.772463	0.772463	0	0	1.33884	0.985006
LOC100007966	LOC100007966	1.190588	1.061085	1.183356	1.603355	0.622314	0.98364	1.272725	1.272725	0.98466	1.005918	1.678218	1.941298
LOC100007972	LOC100007972	0.150406	0.285079	0.194027	0.090667	0.205153	0.221408	0.423823	0.423823	0.665399	0.389345	0.905577	0.368641
LOC100008030	LOC100008030	0.031152	0.035695	0	0.058367	0.027913	0.062504	0.02664	0.02664	0.096992	0.056149	0.081966	0.093773
LOC100008066	LOC100008066	0	0	0	0	0	0	0	0	0	0	0	0
LOC100008366	LOC100008366	0.718572	0.656995	0.914616	0.839165	0.679966	0.695128	0.597045	0.597045	0.472544	0.59279	0.479204	0.739721
LOC100141478	LOC100141478	0	0.069778	6.766078	6.931365	1.473253	1.067297	0	0	10.984945	11.236625	11.742355	10.5271
LOC100147849	LOC100147849	0	0.004773	0.01569	0.002927	0	0	0.040079	0.040079	0	0.011263	0.014093	0.016123
LOC100147871	LOC100147871	0	0	0	0	0	0	0	0	0	0	0	0.024418
LOC100147899	LOC100147899	0	0.025075	0	0	0	0.057684	0.076993	0.076993	0	0.015905	0	0
LOC100147904	LOC100147904	54.832307	56.191338	57.12211	57.604147	69.534213	70.312707	2.445133	2.445133	0.188432	0.113998	4.28904	4.430443
LOC100147925	LOC100147925	0	0.0592	0	0.172769	0	0.033331	0.626045	0.626045	0.263228	0.368218	0.104258	0.138146
LOC100147926	LOC100147926	2.178565	1.91944	1.653714	1.213353	0.833325	1.175246	0.528296	0.528296	5.328104	4.378336	1.317522	1.091616
LOC100147937	LOC100147937	0.510167	0.448179	1.216962	1.744477	0.594274	0.578043	0.261774	0.261774	0.476529	0.758623	1.035527	0.680102
LOC100147938	LOC100147938	0.135268	0.049842	0.101621	0.061114	0.046775	0.039209	0.21029	0.21029	0.159401	0.047876	0.263917	0.218227
LOC100148023	LOC100148023	0.896531	0.891034	0.491967	0.515391	1.088768	0.801601	1.455875	1.455875	0.87663	0.944944	0.979036	0.950674
LOC100148041	LOC100148041	0.035018	0.036707	0.034473	0.040991	0.036905	0.014996	0.017611	0.017611	0.064118	0	0.015481	0.021504
LOC100148041_1	LOC100148041_1	0.033022	0	0	0	0	0.013916	0	0	0	0.033391	0	0
LOC100148050	LOC100148050	0	0	0	0	0	0.007801	0	0	0	0.010374	0	0.009829
LOC100148066	LOC100148066	0.188195	0	0	0	0	0	0	0	0.109866	0	0	0
LOC100148115	LOC100148115	66.408486	64.607114	32.918958	30.270678	3.514071	3.338043	10.775264	10.775264	0.300859	0.043067	0	0.034292
LOC100148115_1	LOC100148115_1	2.673203	0	18.5344	20.888551	6.156274	4.934773	0	0	0	0	0	0
LOC100148190	LOC100148190	0	0	0	0	0	0	0	0	0	0	0	0
LOC100148225	LOC100148225	0	0	0	0	0	0	0	0	0	0	0	0
LOC100148237	LOC100148237	1.960185	1.616899	4.418265	3.970141	0.680955	0.447477	0.231681	0.231681	0	0	0.83478	1.09966
LOC100148249	LOC100148249	0.18445	0.330542	0.945103	1.176965	0.337263	0.311707	4.335912	4.335912	2.537069	3.415258	1.963328	1.540939
LOC100148254	LOC100148254	0.921472	1.424146	1.175429	0.978363	0.605501	0.543787	56.263904	56.263905	3.586311	3.069196	2.227978	2.74366
LOC100148329	LOC100148329	0	0	0	0	0	0	0	0	0	0	0	0
LOC100148332	LOC100148332	0.984458	1.155584	1.295284	1.214271	1.387819	1.188818	1.698266	1.698266	1.376901	1.507191	1.205687	1.608328
LOC100148399	LOC100148399	0	0	0	0	0	0.029731	0.750888	0.750888	0.098039	0.164839	0	0
LOC100148399_1	LOC100148399_1	0.301686	0.230461	0.568144	0.070657	0.135163	0.213641	20.516519	20.516519	2.11346	1.131274	0.340199	0.454071
LOC100148433	LOC100148433	0	0	0.134264	0.083508	0	0.037871	0.198564	0.198564	0.137301	0.245595	0.04245	0.092924
LOC100148466	LOC100148466	0	0.032764	0.081474	0.163068	0.305364	0.406356	0.446081	0.446081	0.337273	0.390211	0.054563	0
LOC100148479	LOC100148479	2.826333	3.118224	3.656028	3.945754	1.69759	1.511447	39.426874	39.426874	4.448199	4.347908	2.503519	1.729999
LOC100148510	LOC100148510	2.86145	2.770392	14.930273	15.060337	7.235751	7.255375	9.422556	9.422556	22.63161	22.497258	7.222038	7.743267
LOC100148581	LOC100148581	0	0.046263	0.408967	0.487185	0.144887	0.221162	0.273946	0.273946	0	0.127703	0.105437	0.034588
LOC100148590	LOC100148590	0	0	0	0	0	0	0.263133	0.263133	0	0	0	0
LOC100148591	LOC100148591	0	0.012685	0.041696	0.031113	0	0.011759	0.511229	0.511229	0.116329	0.02993	0.149802	0.044444
LOC100148620	LOC100148620	1.516741	1.527694	1.30453	1.946487	0.833046	1.00688	0.771677	0.771677	1.021636	0.887138	0.986701	1.15235
LOC100148648	LOC100148648	0.043948	0	0	0.058914	0	0	0	0	0.04895	0	0	0
LOC100148655	LOC100148655	0.158028	0.194839	0	0.122111	0	0.02321	0.403909	0.403909	0.299242	0.21057	0	0.055132
LOC100148665	LOC100148665	0.29069	0.347895	0.097322	0.226939	0.312567	0.322504	0.646348	0.646348	0.067881	0.13972	0.262239	0.316682
LOC100148704	LOC100148704	4.233992	4.436864	5.299091	4.682099	4.615867	4.679129	8.505998	8.505997	14.958499	15.658095	12.680956	13.332753
LOC100148735	LOC100148735	0.061005	0.308014	1.492449	0	0.046026	0.12207	0.093173	0.093173	7.145629	7.385253	0.19322	0.307153
LOC100148750	LOC100148750	0	0.076487	0	0	0	0	0	0	0.235428	0.1817	0.949098	1.135545
LOC100148751	LOC100148751	1.033539	1.228501	1.279203	1.536295	0.366122	0.298578	1.217757	1.217757	6.128062	6.293629	1.188511	1.3023
LOC100148752	LOC100148752	0	0	0	0	0	0	0.174787	0.174787	0	0	0	0
LOC100148920	LOC100148920	0.568193	0.510313	1.229057	1.433476	1.056755	1.07721	10.781706	10.781706	14.539117	14.581575	9.199804	10.150048
LOC100148925	LOC100148925	0	0	0	0	0	0	0	0	0	0	0.086146	0
LOC100148950	LOC100148950	2.100323	1.886116	2.761344	2.57024	1.143562	1.231965	1.641678	1.641678	4.253262	4.503422	3.05444	2.915852
LOC100148951	LOC100148951	0.051721	0.020329	0.034005	0	0.048385	0	0	0	0	0	0	0.044471
LOC100149007	LOC100149007	1.551717	1.514642	2.218736	1.736357	1.184427	1.124292	1.585045	1.585045	1.727879	2.194767	1.944227	2.032756
LOC100149015	LOC100149015	0.47012	0.42174	1.171677	1.358337	1.497924	1.52759	7.667768	7.667768	1.415222	1.173446	1.176894	0.863406
LOC100149041	LOC100149041	0	0	0.1596	0.099243	0	0	0	0	0	0	0	0
LOC100149074	LOC100149074	2.935658	2.857478	2.496748	3.947882	2.630492	2.61539	1.457737	1.457737	2.653642	2.773684	0.747513	1.42532
LOC100149080	LOC100149080	0.453001	0.377511	0.387775	0.318288	0.276757	0.328086	0.396207	0.396207	0.793373	0.844341	0.626927	0.363045
LOC100149084	LOC100149084	0.357936	0.264327	0.413433	0.422509	0.43078	0.322213	0.53262	0.53262	0.495283	0.348385	0.242177	0.193944
LOC100149117	LOC100149117	0	0	0	0	0	0	0.449529	0.449529	0	0.052636	0	0
LOC100149161	LOC100149161	0.041335	0.125738	0.054888	0.020154	0.264851	0.359559	0.109576	0.109576	0.150321	0.120735	0.04682	0.017856
LOC100149190	LOC100149190	1.063593	1.000592	0.407784	0.303112	0.262437	0.229167	3.417498	3.417498	16.703743	16.689611	0.363721	0.279099
LOC100149223	LOC100149223	0	0	0	0	0	0	0	0	0	0.011247	0	0
LOC100149227	LOC100149227	0	0	0	0	0	0	0.095773	0.095773	0	0	0	0
LOC100149229	LOC100149229	0	0.031618	0.328482	0.124307	0	0.105627	0.255867	0.255867	0.629621	0.464868	0	0
LOC100149233	LOC100149233	0	0	0	0	0	0	0	0	0.391563	0	0	0
LOC100149234	LOC100149234	0.123994	0.087235	0.121318	0.080463	0.229925	0.122794	0.390138	0.390138	0.514593	0.491451	0.165613	0.16589
LOC100149241	LOC100149241	0.255303	0.312046	0.641058	0.466392	0.228764	0.198873	0.687748	0.687748	1.073113	1.230947	1.266734	1.097884
LOC100149247	LOC100149247	1.040637	1.254617	2.026046	1.92989	0.136146	0.144958	0.757779	0.757779	1.521462	1.968739	0.378814	0.269267
LOC100149285	LOC100149285	0	0	0	0	0	0.164383	0	0	0	0	0	0
LOC100149327	LOC100149327	0	0	0	0	0	1.117797	0	0	0	0	0.242727	0
LOC100149352	LOC100149352	0.543866	0.51933	0	0	0	0	0	0	0	0	0	0
LOC100149406	LOC100149406	0	0	0	0	0	0	0	0	0	0.046698	0	0
LOC100149425	LOC100149425	0.009136	0.017303	0	0.013549	0.016996	0.010188	0.0732	0.0732	0	0.004193	0.043901	0.029025
LOC100149475	LOC100149475	0	0	0	0	0	0	0	0	0	0	0.037725	0.014386
LOC100149482	LOC100149482	0	0.0172	0.064614	0.03616	0.017293	0.018223	0.016505	0.016505	0.015022	0.026089	0.014509	0.013832
LOC100149554	LOC100149554	0.532914	0.618789	0.856404	1.108334	0.382013	0.460421	0.464858	0.464858	1.020442	0.701197	0.409631	0.623342
LOC100149563	LOC100149563	0	0	0	0	0	0	0	0	0	0	0	0
LOC100149591	LOC100149591	0.209528	0.097204	0.347094	0.185585	0.039507	0.046316	0.333621	0.333621	0.487512	0.283546	0.424319	0.422002
LOC100149641	LOC100149641	0.048631	0.021678	0.200929	0.296806	0.355991	0.323419	1.079957	1.079957	9.597544	8.65801	0.071268	0
LOC100149643	LOC100149643	0.502539	0.427521	0.734113	1.00937	0.697363	0.679759	0.991289	0.991289	1.074861	1.178589	1.226779	1.039674
LOC100149647	LOC100149647	0	0	0	0	0	0	1.126597	1.126597	0	0	0	0
LOC100149647_1	LOC100149647_1	0	0	0	0	0	0	0	0	0.18707	0	0	0
LOC100149647_2	LOC100149647_2	0	0	0	0	0.28713	0	0.411056	0.411056	0.18707	0	0	0
LOC100149648	LOC100149648	0.102029	0.116916	0.512405	0.334557	0	0.036128	0.134964	0.134964	1.530243	1.330944	0.460234	0.482661
LOC100149669	LOC100149669	0	0	0.105231	0.075737	0	0.066899	2.335206	2.335206	0.103844	0.023279	2.546081	2.417588
LOC100149676	LOC100149676	0	0	0	0	0	0	0	0	0	0	0	0
LOC100149700	LOC100149700	0	0.05943	0	0	0	0	0	0	0	0.070112	0.11254	0.100366
LOC100149701	LOC100149701	0	0	0	0	0	0	0.118847	0.118847	0.047812	0.073809	0	0
LOC100149761	LOC100149761	0.153978	0.117625	6.572762	8.222286	0.827828	0.49068	1.777682	1.777682	9.528411	5.620076	1.909972	2.118887
LOC100149773	LOC100149773	0	0	0	0	0	0	0	0	0.299474	0.260048	0	0.05515
LOC100149796	LOC100149796	0	0.018071	0	0	0	0	0.060691	0.060691	0	0	0	0.020345
LOC100149863	LOC100149863	0	0	0	0	0	0	0	0	0.09667	0.037308	0	0.106814
LOC100149889	LOC100149889	0.807923	0.810288	0.697356	0.35479	0.497707	0.357584	1.554589	1.554589	1.945589	1.322429	0.91106	1.650336
LOC100149931	LOC100149931	0.094953	0.182637	0.157101	0.184958	0.041945	0.059682	0.495433	0.495433	0.716834	0.684974	0.106739	0.10463
LOC100149932	LOC100149932	0	0	0	0	0	0.021756	1.160208	1.160208	0	0.046944	0	0
LOC100149959	LOC100149959	0	0	0	0	0	0	0	0	0	0	0.052267	0
LOC100149966	LOC100149966	0	0	0	0	0	0	0	0	0.030094	0.015051	0.10066	0.031211
LOC100149991	LOC100149991	1.335347	1.189315	0.958958	1.530314	0.968775	1.180197	1.680338	1.680338	0.868262	1.025923	1.084706	1.366991
