Geneid	gene_name	SRR950087	SRR950082	SRR950086	SRR950080	SRR950085	SRR950078	SRR950079	SRR950083	SRR950081	SRR950084
ENSG00000175262	C1orf127	65	2	6	9	109	6	155	117	117	13
ENSG00000215785	CFL1P6	2	0	1	3	1	3	1	1	4	4
ENSG00000264181	AL713997.1	0	1	0	0	0	1	0	0	0	0
ENSG00000207213	Y_RNA	0	0	0	0	0	0	0	0	0	1
ENSG00000120948	TARDBP	7002	10580	12373	15287	10823	18244	12552	13020	12615	22080
ENSG00000009724	MASP2	428	264	273	301	765	351	795	910	862	414
ENSG00000271895	RP4-635E18.8	508	210	217	269	733	362	794	906	858	419
ENSG00000116649	SRM	1487	5084	6935	7619	1974	6669	2322	2356	2479	9095
ENSG00000171824	EXOSC10	2343	3822	4488	5921	3744	6553	4302	4532	4520	7960
ENSG00000226849	RP4-635E18.7	27	26	31	51	40	52	27	39	42	54
ENSG00000230337	RP4-635E18.6	10	11	15	20	16	22	15	21	14	36
ENSG00000198793	MTOR	4023	4753	5705	7321	6507	7849	7465	7768	8045	9148
ENSG00000225602	MTOR-AS1	1	5	2	9	8	12	4	5	8	22
ENSG00000253086	RNU6-537P	0	2	1	0	0	2	0	0	0	0
ENSG00000271794	snoU13	0	0	0	0	3	2	2	0	1	2
ENSG00000171819	ANGPTL7	84	15	4	15	181	35	185	240	213	22
ENSG00000207451	RNU6-291P	1	1	1	2	0	3	0	0	0	2
ENSG00000238173	RPL39P6	0	1	0	4	0	4	0	2	3	1
ENSG00000120942	UBIAD1	604	1251	1490	1911	1013	2004	1118	1151	1165	2510
ENSG00000238199	UBE2V2P3	3	6	5	11	5	7	3	9	4	20
ENSG00000224338	RP11-149P14.1	0	0	0	0	1	0	1	0	0	0
ENSG00000204624	PTCHD2	392	81	102	95	457	66	521	555	554	89
ENSG00000235643	RP1-69M21.2	2	5	3	5	5	4	6	7	4	6
ENSG00000116661	FBXO2	5656	494	842	763	7507	659	8236	8290	8327	917
ENSG00000132879	FBXO44	6603	1216	1400	1720	11125	1682	12247	13006	13137	2197
ENSG00000116663	FBXO6	347	288	323	456	523	385	578	636	570	555
ENSG00000116670	MAD2L2	764	4236	4356	6557	1400	6486	1597	1650	1613	8413
ENSG00000162490	DRAXIN	198	873	876	1182	366	1312	360	421	421	1569
ENSG00000177674	AGTRAP	320	1311	1660	1891	414	1615	480	502	533	2177
ENSG00000215910	C1orf167	1	5	11	11	0	6	1	3	2	18
ENSG00000177553	RP11-56N19.5	0	0	0	1	0	2	0	0	0	1
ENSG00000177000	MTHFR	1422	1726	1759	2655	2550	2575	2808	3088	3181	3228
ENSG00000011021	CLCN6	4213	1610	2024	2623	6797	2542	7785	8064	8341	2998
ENSG00000242349	NPPA-AS1	33	74	77	108	76	121	61	85	67	168
ENSG00000175206	NPPA	46	17	33	31	74	38	73	86	105	50
ENSG00000120937	NPPB	7	62	57	66	9	62	10	15	22	70
ENSG00000224904	RP5-934G17.6	0	0	0	2	1	0	2	5	6	0
ENSG00000199347	RNU5E-1	1	1	3	1	1	0	7	4	5	2
ENSG00000201801	RNU5E-4P	0	2	1	1	2	1	1	1	0	7
ENSG00000116685	KIAA2013	1474	3243	5009	5125	1860	4735	2085	2215	2300	6106
ENSG00000083444	PLOD1	1839	19302	20459	31047	3443	29493	3848	4025	4214	37708
ENSG00000116688	MFN2	7606	5989	7072	9796	12661	9750	14352	15013	15494	12123
ENSG00000270914	RP5-1077B9.5	0	0	0	0	0	0	0	0	0	0
ENSG00000116691	MIIP	778	1064	2116	1546	923	1242	1021	1098	1016	1723
ENSG00000202461	Y_RNA	1	12	9	19	9	30	15	5	17	22
ENSG00000243539	RN7SL649P	0	0	0	0	0	0	0	0	0	0
ENSG00000120949	TNFRSF8	15	282	380	443	6	338	8	15	11	494
ENSG00000201135	RNU6-777P	0	0	0	3	0	1	0	0	0	1
ENSG00000227875	RP11-426M1.2	0	0	1	2	0	0	0	0	0	1
ENSG00000028137	TNFRSF1B	599	809	1000	1267	950	1267	1092	1042	1123	1543
ENSG00000263676	MIR4632	0	0	0	0	0	0	1	0	0	0
ENSG00000225196	RP5-1118D24.2	0	0	0	1	1	0	0	0	0	0
ENSG00000252969	SNORA70	0	0	0	0	0	0	0	0	0	0
ENSG00000048707	VPS13D	6233	2626	3101	3826	9401	4539	11426	12115	11732	4804
ENSG00000239149	SNORA59A	11	12	19	12	16	9	20	25	22	16
ENSG00000229484	RP5-888M10.2	1	2	5	6	1	7	4	8	2	6
ENSG00000162496	DHRS3	646	1183	1315	1735	1045	1663	1141	1234	1227	2269
ENSG00000221340	RNU6ATAC18P	0	2	3	6	2	3	0	0	0	5
ENSG00000272482	RP11-474O21.5	5	10	21	18	7	30	8	8	9	28
ENSG00000204518	AADACL4	0	1	1	0	0	2	0	0	0	0
ENSG00000226166	RP11-474O21.2	0	0	0	0	0	0	0	0	0	0
ENSG00000188984	AADACL3	0	0	0	2	0	7	0	0	0	3
ENSG00000238771	snoU13	0	0	0	0	0	0	0	0	0	0
ENSG00000157330	C1orf158	6	1	3	2	11	6	15	16	18	8
ENSG00000116726	PRAMEF12	0	0	0	0	1	1	0	0	0	0
ENSG00000116721	PRAMEF1	0	0	6	9	0	7	0	0	0	12
ENSG00000228338	RP5-845O24.8	0	0	0	0	0	0	0	0	0	0
ENSG00000204513	PRAMEF11	0	16	32	46	0	52	0	0	0	49
ENSG00000231103	RP5-845O24.3	0	0	0	0	0	0	0	0	0	0
ENSG00000179172	HNRNPCL1	1	4	5	8	3	9	3	0	1	10
ENSG00000120952	PRAMEF2	0	9	13	13	0	12	0	0	0	22
ENSG00000243073	PRAMEF4	0	83	90	114	0	165	0	0	0	159
ENSG00000187545	PRAMEF10	0	0	0	0	0	0	0	0	0	0
ENSG00000204510	PRAMEF7	0	1	5	9	0	8	0	0	0	10
ENSG00000207434	RNU6-1072P	0	0	0	0	0	0	0	0	0	0
ENSG00000234064	RP11-450I1.2	0	1	0	0	0	0	0	0	0	0
ENSG00000232423	PRAMEF6	0	1	1	4	0	3	0	0	0	4
ENSG00000250894	RP11-450I1.4	0	1	2	2	0	1	0	0	0	0
ENSG00000204508	PRAMEF22	0	2	0	0	0	1	0	0	0	1
ENSG00000239810	WI2-3308P17.2	0	1	2	3	0	4	0	0	0	3
ENSG00000270601	PRAMEF23	0	0	0	0	0	0	0	0	0	0
ENSG00000250113	RP13-221M14.6	0	0	0	1	0	0	0	0	0	2
ENSG00000204505	PRAMEF25	0	3	0	0	0	0	0	0	0	2
ENSG00000233336	RP13-221M14.2	0	0	0	0	0	0	0	0	0	0
ENSG00000229978	RP13-221M14.3	0	0	0	0	0	0	0	0	0	0
ENSG00000236179	RP13-221M14.4	0	0	0	0	0	0	0	0	0	0
ENSG00000179412	HNRNPCP5	1	1	1	0	0	4	2	0	0	7
ENSG00000224199	WI2-2994D6.1	0	0	0	0	0	0	0	0	0	0
ENSG00000229571	PRAMEF26	0	1	1	2	0	1	0	0	0	2
ENSG00000204503	PRAMEF3	0	0	0	0	0	0	0	0	0	0
ENSG00000233394	RP11-248D7.2	0	0	0	1	0	2	0	0	0	3
ENSG00000204502	PRAMEF5	0	0	0	0	0	0	0	0	0	0
ENSG00000231219	RP11-219C24.8	0	0	0	0	0	0	0	0	0	0
ENSG00000207511	RNU6-771P	0	0	0	0	0	0	0	0	0	0
ENSG00000182330	PRAMEF8	0	0	0	1	0	0	0	0	0	0
ENSG00000237700	RP11-219C24.6	0	0	0	0	0	0	0	0	0	0
ENSG00000204501	PRAMEF9	0	0	0	0	0	1	0	0	0	1
ENSG00000228229	RP11-219C24.10	0	0	0	0	0	0	0	0	0	0
ENSG00000204495	PRAMEF13	0	0	0	0	0	0	0	0	0	0
ENSG00000204491	PRAMEF18	0	0	0	0	0	0	0	0	0	0
ENSG00000204488	PRAMEF16	0	0	0	0	0	0	0	0	0	0
ENSG00000204486	PRAMEF21	0	0	0	0	0	0	0	0	0	0
ENSG00000204485	XX-FW84067D5.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224581	XX-FW84067D5.2	0	0	0	0	0	0	0	0	0	0
ENSG00000157358	PRAMEF15	0	0	0	0	0	1	0	0	0	0
ENSG00000204481	PRAMEF14	0	0	0	0	0	0	0	0	0	0
ENSG00000204480	PRAMEF19	0	2	0	1	0	0	0	0	0	0
ENSG00000204479	PRAMEF17	0	0	0	0	0	0	0	0	0	0
ENSG00000204478	PRAMEF20	0	0	0	0	0	0	0	0	0	0
ENSG00000162494	LRRC38	203	381	440	546	262	663	278	321	294	792
ENSG00000259961	RP4-597A16.2	8	0	6	0	17	2	5	6	6	1
ENSG00000215909	RP4-597A16.3	0	1	0	0	2	0	0	0	0	0
ENSG00000162493	PDPN	627	1172	1348	1786	1075	2042	1169	1287	1296	2530
ENSG00000222952	RNA5SP41	0	0	0	0	0	1	2	0	0	0
ENSG00000266358	AL359771.1	0	0	0	0	1	0	0	0	0	0
ENSG00000237445	CTA-520D8.2	0	0	2	2	0	0	0	0	2	1
ENSG00000253085	SCARNA11	1	2	0	0	1	0	0	1	0	0
ENSG00000116731	PRDM2	5262	1598	2110	2456	8410	2816	9855	10409	10004	3104
ENSG00000252151	RNU6-1265P	0	0	0	0	1	4	0	1	1	0
ENSG00000231606	RP11-344F13.1	0	1	0	1	1	0	1	3	1	0
ENSG00000234593	RP4-704D23.1	0	4	5	9	2	7	1	1	0	8
ENSG00000189337	KAZN	6196	896	1182	1346	8629	1288	9932	10067	10458	1645
ENSG00000235829	TBCAP2	4	2	0	4	7	5	9	10	7	2
ENSG00000175147	TMEM51-AS1	137	48	30	54	260	77	268	283	322	70
ENSG00000171729	TMEM51	406	749	1006	1092	577	1081	665	656	711	1429
ENSG00000204464	C1orf195	0	1	2	9	2	18	5	4	4	18
ENSG00000215720	RP1-21O18.3	0	3	2	6	1	6	4	3	3	6
ENSG00000142621	FHAD1	77	80	77	107	99	121	110	131	142	134
ENSG00000233485	RP3-467K16.2	0	1	0	2	0	2	2	0	0	1
ENSG00000236045	RP3-467K16.7	0	2	1	2	1	5	3	2	4	4
ENSG00000228140	RP3-467K16.4	13	24	14	21	30	33	40	44	27	29
ENSG00000142634	EFHD2	4810	2448	4743	3625	4860	3385	5428	5625	5396	4368
ENSG00000162438	CTRC	8	10	11	9	18	5	10	18	11	11
ENSG00000142615	CELA2A	19	1	2	10	34	2	65	75	57	4
ENSG00000215704	CELA2B	38	18	5	20	82	19	90	97	84	25
ENSG00000132906	CASP9	668	1486	1560	2342	1296	2392	1504	1626	1539	2981
ENSG00000116138	DNAJC16	1522	1412	1583	2024	2247	2354	2466	2682	2739	2740
ENSG00000251866	SCARNA21	0	4	1	1	1	0	0	1	0	0
ENSG00000272510	RP4-680D5.8	0	6	9	9	4	12	9	2	6	16
ENSG00000116771	AGMAT	91	1106	1258	1544	144	1700	184	174	174	2194
ENSG00000237301	RP4-680D5.2	7	28	24	39	19	43	20	22	18	49
ENSG00000235084	CHCHD2P6	13	9	19	17	8	9	19	11	18	18
ENSG00000252417	RNU7-179P	0	0	0	0	1	1	0	1	0	1
ENSG00000236500	RP4-680D5.4	0	0	0	0	0	1	1	0	0	0
ENSG00000197312	DDI2	1578	2536	3149	3551	2242	4512	2586	2810	2818	4990
ENSG00000215695	RSC1A1	0	0	0	0	0	0	0	0	0	0
ENSG00000271742	RP4-680D5.9	2	1	3	1	1	1	0	2	0	6
ENSG00000116786	PLEKHM2	8813	2836	4458	4450	11925	3798	13935	13923	14089	4820
ENSG00000264048	AL121992.1	0	0	0	0	0	0	0	0	0	0
ENSG00000237938	RP11-288I21.1	13	33	26	44	28	54	53	34	35	54
ENSG00000162461	SLC25A34	337	70	97	97	472	79	434	474	486	103
ENSG00000224459	RP11-169K16.4	0	8	4	6	0	3	0	1	0	11
ENSG00000162460	TMEM82	0	5	5	11	1	3	0	0	0	7
ENSG00000162458	FBLIM1	196	1265	1702	2154	277	1916	324	339	298	2470
ENSG00000224321	RP11-169K16.6	1	27	22	29	3	32	1	2	2	42
ENSG00000233954	RP11-169K16.7	454	1251	1236	1792	700	2074	795	848	840	2700
ENSG00000178715	RP11-169K16.8	10	41	35	55	13	51	21	15	20	71
ENSG00000179743	RP11-169K16.9	368	361	464	546	513	606	564	612	601	731
ENSG00000065526	SPEN	6176	5517	7502	8736	9820	8699	11728	11737	12368	10067
ENSG00000238818	snoU13	0	3	0	4	1	0	0	0	0	2
ENSG00000270620	RP1-134O19.3	2	2	0	0	6	2	4	3	3	1
ENSG00000116809	ZBTB17	1191	1009	1610	1633	1469	1196	1762	1806	1915	1666
ENSG00000234607	RP11-5P18.1	1	5	1	6	3	7	10	7	5	10
ENSG00000231353	RP11-5P18.3	0	0	0	0	0	0	0	0	0	0
ENSG00000224966	TBC1D3P6	0	0	0	0	0	0	0	0	0	0
ENSG00000183888	C1orf64	129	49	70	76	191	71	230	222	232	84
ENSG00000233078	RP11-5P18.5	0	0	0	0	0	0	0	0	0	0
ENSG00000173641	HSPB7	316	252	319	380	535	386	509	536	535	509
ENSG00000186510	CLCNKA	304	163	174	212	443	168	528	564	556	251
ENSG00000232456	RP11-5P18.10	166	8	9	15	217	10	218	290	249	20
ENSG00000184908	CLCNKB	183	38	37	69	379	57	385	427	469	74
ENSG00000185519	FAM131C	1060	65	94	119	1290	78	1419	1491	1556	115
ENSG00000142627	EPHA2	210	1715	2592	2977	340	2428	369	365	424	3041
ENSG00000227959	RP11-276H7.2	1	15	12	24	3	20	3	6	1	25
ENSG00000224621	RP11-276H7.3	1	16	9	23	0	13	5	5	4	21
ENSG00000234166	ARHGEF19-AS1	0	0	0	0	0	0	0	0	0	0
ENSG00000142632	ARHGEF19	34	517	683	808	74	659	81	90	106	898
ENSG00000237276	ANO7P1	27	46	63	97	66	69	46	65	74	97
ENSG00000204377	C1orf134	99	130	105	158	225	191	234	216	223	224
ENSG00000132881	RSG1	176	147	205	259	318	253	315	362	404	315
ENSG00000233929	MT1XP1	9	5	4	6	11	8	13	19	18	7
ENSG00000037637	FBXO42	1620	1721	2043	2609	2666	2954	2935	3129	3141	3429
ENSG00000055070	SZRD1	1432	5010	5962	7449	2323	7320	2599	2631	2758	9527
ENSG00000226457	RP11-430L17.1	0	5	0	14	5	7	6	7	1	11
ENSG00000187144	SPATA21	29	45	19	45	51	37	51	65	48	58
ENSG00000157191	NECAP2	938	2816	2936	4090	1772	4478	1951	2016	2198	5460
ENSG00000226029	RP4-798A10.2	246	100	59	143	502	173	554	616	562	224
ENSG00000080947	CROCCP3	868	221	243	278	1178	337	1417	1530	1427	362
ENSG00000206652	RNU1-1	0	1	0	1	3	0	2	2	1	6
ENSG00000261135	RP4-798A10.7	14	50	44	64	27	65	23	33	28	100
ENSG00000224174	RP4-798A10.4	2	1	1	5	2	0	5	11	7	0
ENSG00000233421	U1	30	6	3	3	26	6	20	29	24	4
ENSG00000268674	FAM231B	3	0	0	0	8	0	17	12	16	0
ENSG00000225710	RP5-875O13.6	0	0	4	2	2	4	3	0	0	2
ENSG00000266584	AL355149.1	0	0	0	0	0	0	0	0	0	0
ENSG00000219481	NBPF1	3149	2947	3709	4344	4716	5042	5358	5720	5521	5632
ENSG00000271732	RP5-1182A14.5	6	5	6	4	3	7	7	7	5	12
ENSG00000215908	CROCCP2	2735	1631	2559	2484	3084	2407	3509	3785	3688	2921
ENSG00000186301	MST1P2	142	1470	2226	2416	196	1914	195	272	227	2685
ENSG00000207513	RNU1-3	0	0	0	0	0	0	0	0	0	0
ENSG00000237847	FAM231A	0	0	0	0	0	0	0	0	0	0
ENSG00000264742	AL021920.1	0	0	0	1	0	1	0	0	0	0
ENSG00000236698	EIF1AXP1	7	21	42	23	14	41	24	14	19	35
ENSG00000268869	ESPNP	29	98	196	197	33	144	46	54	48	189
ENSG00000268991	FAM231C	0	0	0	0	0	0	0	0	0	0
ENSG00000058453	CROCC	2030	440	1249	684	1424	531	1695	1538	1652	771
ENSG00000207389	RNU1-4	0	0	0	0	1	0	0	0	0	0
ENSG00000227684	CROCCP4	2	0	0	1	0	2	1	2	2	0
ENSG00000186715	MST1L	73	415	554	656	127	515	157	154	181	760
ENSG00000223643	RP11-108M9.1	1	6	6	5	0	1	1	1	1	5
ENSG00000230239	RP11-108M9.2	0	4	5	7	0	13	3	0	0	16
ENSG00000263811	MIR3675	0	0	0	0	0	0	1	0	0	0
ENSG00000228549	U1	98	11	14	16	133	20	121	147	161	17
ENSG00000238142	RP11-108M9.4	41	24	31	32	65	32	68	80	74	60
ENSG00000235241	RP11-108M9.5	13	1	14	9	17	9	15	19	13	9
ENSG00000207005	RNU1-2	0	0	0	0	0	0	0	0	1	0
ENSG00000272426	RP11-108M9.6	0	10	4	14	5	26	8	9	8	12
ENSG00000117122	MFAP2	6	1026	1181	1654	13	1333	14	17	7	1871
ENSG00000226526	RP1-37C10.3	1	3	7	5	7	2	7	5	0	7
ENSG00000159363	ATP13A2	7170	1894	3343	2938	8570	2137	9645	9592	10391	2940
ENSG00000117118	SDHB	2473	3362	3995	5258	3672	6382	4314	4397	4455	7643
ENSG00000117115	PADI2	7549	121	113	161	12306	162	14159	14538	14958	197
ENSG00000252180	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000204362	RP11-380J14.1	0	11	19	26	0	26	0	0	0	34
ENSG00000142623	PADI1	15	43	37	51	19	45	32	24	27	62
ENSG00000142619	PADI3	0	28	47	54	0	42	0	0	1	65
ENSG00000266634	MIR3972	0	0	1	0	0	0	0	0	0	0
ENSG00000159339	PADI4	30	7	8	12	53	13	43	54	74	12
ENSG00000269468	AC004824.2	0	0	1	0	1	1	1	0	0	0
ENSG00000256049	PADI6	1	0	1	0	0	2	0	2	1	3
ENSG00000227751	RP1-20B21.4	0	0	0	0	0	0	0	0	0	0
ENSG00000179051	RCC2	1708	11276	13813	18124	2846	17743	3199	3289	3647	21407
ENSG00000266727	AC004824.1	0	0	0	0	0	0	0	0	0	0
ENSG00000239020	snoU13	0	0	0	1	0	1	0	1	0	0
ENSG00000074964	ARHGEF10L	4733	1108	1677	1788	6454	1409	7250	7526	7854	1730
ENSG00000236648	RP11-473A10.2	0	14	2	8	0	25	0	0	0	13
ENSG00000117148	ACTL8	4	236	249	389	7	330	8	9	10	501
ENSG00000261781	RP11-174G17.2	6	0	0	0	13	0	15	14	12	0
ENSG00000117154	IGSF21	3118	56	105	84	4326	89	4963	4831	5198	125
ENSG00000230035	RP11-174G17	1	0	0	0	7	0	5	13	7	0
ENSG00000225387	RP11-422P22.1	0	3	3	5	6	4	2	1	5	6
ENSG00000179023	KLHDC7A	30	106	125	177	36	157	61	45	48	207
ENSG00000235282	RP1-8B22.1	0	0	0	0	0	1	0	0	1	0
ENSG00000225478	RP1-8B22.2	0	0	0	0	0	0	0	0	0	0
ENSG00000009709	PAX7	147	2	2	1	239	1	294	317	315	1
ENSG00000179002	TAS1R2	0	0	0	0	0	0	0	0	0	1
ENSG00000255275	RP13-279N23.2	1	1	2	2	1	2	0	0	0	2
ENSG00000159423	ALDH4A1	1120	1122	1368	1599	1892	1432	2002	2131	2296	1945
ENSG00000265606	MIR4695	0	0	0	0	0	0	0	0	0	1
ENSG00000221662	MIR1290	0	0	0	2	0	0	2	0	0	1
ENSG00000169991	IFFO2	2016	950	1089	1375	3422	1426	3741	3967	3877	1802
ENSG00000272084	RP5-1126H10.2	40	53	39	52	75	51	66	80	70	71
ENSG00000127481	UBR4	8128	11244	13759	17691	13104	17386	15685	15454	16860	20090
ENSG00000266098	AL137127.1	18	3	11	11	17	21	26	16	19	26
ENSG00000230424	RP1-43E13.2	19	25	27	41	47	26	36	37	39	57
ENSG00000127463	EMC1	3437	6336	6460	9654	6202	10513	7142	7440	7252	12875
ENSG00000053372	MRTO4	1171	3893	3879	5880	2085	6445	2308	2542	2489	8480
ENSG00000211454	AKR7L	62	71	84	104	126	116	117	118	140	144
ENSG00000162482	AKR7A3	69	61	66	87	90	71	116	117	142	103
ENSG00000270728	RP4-657E11.10	115	104	123	138	191	184	224	225	266	165
ENSG00000053371	AKR7A2	1028	1992	2561	3104	1419	3148	1680	1732	1788	3889
ENSG00000200403	RNU6-1099P	2	9	7	16	12	22	11	5	10	16
ENSG00000040487	PQLC2	638	689	1047	1109	834	942	919	947	948	1264
ENSG00000265192	RN7SL85P	0	0	0	0	0	0	0	0	1	0
ENSG00000077549	CAPZB	5949	8581	9679	12958	9212	14762	10924	10976	11569	17981
ENSG00000240490	RN7SL277P	0	2	0	1	2	3	2	3	2	2
ENSG00000201609	RNU4-28P	0	0	0	0	0	0	1	0	1	0
ENSG00000239027	snoU13	0	0	0	0	0	0	0	1	0	0
ENSG00000235185	RP5-1056L3.1	4	0	0	1	5	0	5	2	1	0
ENSG00000270136	MINOS1-NBL1	0	0	0	0	1	0	1	1	0	0
ENSG00000173436	MINOS1	1222	629	719	892	1935	1084	2170	2254	2404	1481
ENSG00000226396	RPS14P3	16	105	125	125	40	164	39	46	43	228
ENSG00000158747	NBL1	925	644	896	1012	1255	864	1384	1459	1645	1245
ENSG00000158748	HTR6	49	7	25	10	32	11	50	44	50	11
ENSG00000162542	TMCO4	110	594	778	995	146	859	178	171	160	1074
ENSG00000178828	RNF186	0	1	1	0	0	1	0	0	0	1
ENSG00000235434	RP11-91K11.2	0	0	0	1	0	0	0	0	0	0
ENSG00000169914	OTUD3	1493	1319	1577	1900	2220	2188	2637	2847	2831	2477
ENSG00000188784	PLA2G2E	0	0	2	1	0	0	0	0	0	0
ENSG00000242688	RN7SL304P	0	0	0	0	0	0	0	0	0	0
ENSG00000188257	PLA2G2A	7	246	227	384	10	399	8	16	12	487
ENSG00000127472	PLA2G5	110	17	27	38	229	21	229	258	248	36
ENSG00000117215	PLA2G2D	1	13	8	24	1	17	0	0	4	22
ENSG00000158786	PLA2G2F	1	1	4	0	0	1	3	2	0	0
ENSG00000227066	RP3-340N1.2	6	3	3	6	11	3	5	14	6	4
ENSG00000187980	PLA2G2C	1	8	6	5	1	10	5	5	8	11
ENSG00000225986	UBXN10-AS1	23	24	14	35	57	37	59	86	59	50
ENSG00000162543	UBXN10	492	181	175	226	726	241	953	971	950	284
ENSG00000228105	RP3-340N1.6	0	0	0	0	0	0	0	0	0	0
ENSG00000158816	VWA5B1	11	3	3	5	19	4	18	18	25	8
ENSG00000226664	RP4-745E8.2	0	1	0	0	2	0	1	0	0	0
ENSG00000236963	LINC01141	53	2	2	3	97	11	116	102	115	4
ENSG00000226487	RP4-749H3.2	0	0	0	0	0	0	0	2	0	0
ENSG00000162545	CAMK2N1	22707	2814	3687	4030	30135	4964	34306	36569	35968	5717
ENSG00000090432	MUL1	1063	1679	1699	2553	1720	2518	1954	1981	2116	3207
ENSG00000215520	RPS4XP4	1	0	0	0	2	0	10	3	6	1
ENSG00000183114	FAM43B	838	74	156	123	852	113	980	928	1013	180
ENSG00000158825	CDA	64	366	354	577	119	643	148	135	152	780
ENSG00000158828	PINK1	3870	416	613	621	4967	548	5462	5816	6267	633
ENSG00000117242	PINK1-AS	96	255	212	397	195	441	214	260	264	555
ENSG00000257033	AL391357.1	0	0	0	0	0	0	0	0	0	0
ENSG00000244038	DDOST	2251	12202	13669	19204	3906	18970	4387	4495	4700	24177
ENSG00000117245	KIF17	628	94	109	145	965	110	1166	1117	1299	153
ENSG00000235432	RP5-930J4.5	0	3	0	1	0	0	1	1	1	1
ENSG00000189410	SH2D5	1675	173	195	219	2251	242	2477	2516	2760	306
ENSG00000233069	RP5-930J4.2	1	2	1	2	1	2	0	2	2	1
ENSG00000127483	HP1BP3	7136	10309	12929	15247	10435	18058	12091	12980	12483	20595
ENSG00000203394	RP5-930J4.4	0	0	0	0	0	0	0	0	0	0
ENSG00000075151	EIF4G3	6810	4702	5780	6790	10041	7992	11644	12435	12170	9118
ENSG00000251914	RNU7-200P	0	0	0	1	0	1	2	0	0	1
ENSG00000221808	MIR1256	1	2	1	1	1	2	1	1	5	2
ENSG00000233072	RPS15AP6	3	2	1	3	1	6	2	3	0	5
ENSG00000236073	RP11-487E1.2	0	1	0	2	1	3	1	2	3	3
ENSG00000235112	HSPE1P27	0	6	2	8	6	8	4	4	9	13
ENSG00000266867	AL031005.1	0	0	0	0	0	0	0	1	0	0
ENSG00000117298	ECE1	2256	4916	6384	7680	3465	7155	3895	4001	3984	8936
ENSG00000236936	RP3-329E20.2	0	1	3	2	7	7	0	1	2	10
ENSG00000231105	RP5-1071N3.1	5	25	26	55	4	47	4	4	3	63
ENSG00000236216	PPP1R11P1	0	0	0	1	0	2	0	0	0	1
ENSG00000228823	RP11-293F5.8	0	0	1	1	0	0	0	0	0	0
ENSG00000236009	RP11-293F5.1	0	0	0	0	0	1	1	0	0	0
ENSG00000227001	NBPF2P	20	26	30	34	45	36	36	48	47	54
ENSG00000187952	HS6ST1P1	3	0	3	0	1	0	1	1	1	1
ENSG00000186543	CROCCP5	1	0	0	0	0	1	1	1	4	0
ENSG00000142794	NBPF3	356	289	351	473	530	512	625	587	693	593
ENSG00000176378	PFN1P10	0	0	0	0	0	0	0	0	0	0
ENSG00000162551	ALPL	846	391	537	634	1198	546	1368	1349	1534	692
ENSG00000233431	RP11-63N8.3	2	1	1	1	2	0	1	0	3	0
ENSG00000221781	AL359815.1	0	0	1	1	0	0	1	0	0	0
ENSG00000076864	RAP1GAP	10534	1454	1737	2197	16594	1894	18758	19238	20234	2396
ENSG00000090686	USP48	3405	4434	5580	6271	4885	7872	5576	5970	5599	8990
ENSG00000231978	RP11-132G19.3	2	2	0	1	0	3	0	0	0	0
ENSG00000187942	LDLRAD2	4	15	33	19	12	22	8	11	10	33
ENSG00000142798	HSPG2	720	3597	7591	5470	813	3901	978	953	931	4814
ENSG00000232037	RP11-26H16.1	1	1	1	4	0	6	1	0	1	1
ENSG00000219073	CELA3B	1	1	0	1	0	4	0	0	0	1
ENSG00000264385	RN7SL421P	0	0	0	0	0	0	0	0	0	0
ENSG00000263991	RN7SL386P	0	0	0	0	1	0	0	0	0	1
ENSG00000201919	RNU6-1022P	0	0	0	0	0	0	0	0	0	0
ENSG00000142789	CELA3A	0	57	57	80	0	98	0	0	0	95
ENSG00000263582	RN7SL768P	0	5	2	3	0	6	0	0	0	1
ENSG00000263929	RN7SL186P	0	0	1	0	0	1	0	0	0	1
ENSG00000201273	RNU6-776P	0	0	0	0	0	0	0	0	0	2
ENSG00000228397	RP1-224A6.3	0	7	7	13	1	14	1	1	1	16
ENSG00000218510	LINC00339	315	983	1010	1384	506	1520	600	523	598	2080
ENSG00000070831	CDC42	6875	9330	10929	13359	10346	16393	11858	12543	11793	20207
ENSG00000230068	CDC42-IT1	2	25	15	25	10	35	6	12	13	41
ENSG00000271428	RP1-224A6.8	1	13	9	11	3	14	4	8	3	13
ENSG00000271840	RP1-224A6.9	6	13	8	11	10	21	14	17	19	14
ENSG00000162552	WNT4	65	31	43	52	103	67	81	109	104	78
ENSG00000266564	MIR4418	0	0	0	0	0	0	0	0	0	0
ENSG00000234397	RP11-415K20.1	0	1	0	1	0	2	0	0	0	0
ENSG00000184677	ZBTB40	1501	2311	2515	3388	2499	3827	2942	2995	2968	4191
ENSG00000237200	ZBTB40-IT1	5	12	19	13	6	16	12	3	8	13
ENSG00000070886	EPHA8	98	34	60	26	140	39	131	122	133	46
ENSG00000173372	C1QA	940	1	0	1	1562	1	1852	1892	1994	1
ENSG00000159189	C1QC	1446	0	0	1	2248	0	2501	2497	2795	1
ENSG00000173369	C1QB	1744	0	1	0	2825	1	3180	3286	3533	0
ENSG00000133216	EPHB2	466	515	657	836	721	742	807	866	909	940
ENSG00000265422	MIR4684	0	0	0	0	0	0	0	0	1	0
ENSG00000216157	AL611946.1	0	0	0	1	0	0	0	0	0	0
